lon,lat,transmission_efficiency_weighted,temp_mean,rh_mean,vegetation_index,ruggedness,hfp,ndvi_mean,veg_height_avg
-58,-8,-0.6262341930859787,298.82834,78.55,3.4184564945459766,8.30971,0.41425,0.769939,49.38
-58,-7,-0.6297678423113721,299.00732,80.68,3.457518529617694,13.33474,0.82608,0.782704,49.25
-58,-6,-0.628126338909828,299.25278,81.57,3.3873925182291433,14.30514,0.76714,0.762843,49.28
-58,-5,-0.6339673796874467,299.07736,84.49,3.4213408324504995,10.62025,0.39656,0.782455,48.6
-58,-4,-0.6501315385179001,299.46021,85.76,3.2798062219600084,4.89058,2.00304,0.747035,48.35
-58,-3,-0.6307594660612348,299.65665,85.1,2.8634097742306146,5.56045,2.13068,0.704339,43.52
-58,-2,-0.6559264646711093,298.9039,84.26,3.53484974009797,11.70794,0.34411,0.795696,49.81
-58,-1,-0.6401897613568994,298.67664,82.85,3.659080664184894,15.58063,0.29322,0.829331,49.86
-58,0,-0.6391230122020111,298.40829,81.3,3.664791026845621,17.5291,0.35605,0.82986,49.93
-58,1,-0.637254124137682,298.20535,81.51,3.5306049299974576,15.68262,0.11175,0.791817,49.99
-58,2,-0.6386335350935602,298.5871,80.73,3.548003638904194,9.04252,0.23631,0.803393,49.54
-58,3,-0.6442997747829815,298.78931,81.01,3.5839776199936013,7.92017,0.48643,0.818458,49.2
-58,4,-0.6484064295602876,298.91055,82.51,3.50372029695296,8.00032,0.77179,0.814571,47.98
-58,5,-0.652772094817436,298.98254,84.34,3.2472355539359663,3.11374,2.1154,0.75815,47.01
-58,6,-0.6508259021294198,299.29578,83.59,1.2481172778993395,0.60409,7.0264,0.662549,16.54
-58,47,-0.822601167363993,277.95853,80.94,-0.9238536388429005,4.10999,0.94346,0.105381,13.61
-58,48,-0.8193409709168841,276.34558,79.78,0.6191300856674535,10.55513,1.88884,0.086295,43.31
-58,49,-0.7991354159713832,275.95514,79.74,0.47661393108734285,13.35327,3.69349,0.098225,39.89
-58,50,-0.7965152549369378,275.45032,79.36,-1.1617919035210142,4.00949,3.31347,0.068365,11.69
-58,51,-0.8258920086509214,273.85425,77.3,-0.21895980483231714,6.67204,1.04735,0.06133,29.53
-58,52,-0.8318976137159539,272.73523,75.78,0.5382272480107139,5.02704,0.16634,0.065404,43.21
-58,53,-0.8334001108137421,272.80161,75.37,0.4153455212121583,9.13556,0.65042,0.079013,40.04
-58,54,-0.8494931015496952,271.85507,78.12,-1.5606176246805832,2.59301,0.44588,0.02227,7.41
-57,-38,-0.9182193134756733,287.72559,74.38,-0.1490947209700353,0.04446,17.87148,0.512418,0.79
-57,-37,-0.9142720024488034,288.65894,74.47,0.0467415468587874,0.12177,11.47079,0.54409,2.29
-57,-35,-0.8980003351667936,289.78406,71.94,0.2187299478860667,2.5826,16.67035,0.612276,0.92
-57,-34,-0.8976868107906859,290.03299,71.89,0.5068011824604922,3.79664,9.83112,0.698772,0.47
-57,-33,-0.9019359466410699,290.83911,72.15,0.14773544342343958,4.00894,8.69159,0.594428,0.8
-57,-32,-0.8913016685232454,291.0607,71.63,-0.23817039452350808,6.73118,7.62812,0.496025,0.24
-57,-31,-0.8807394797210714,292.04126,70.96,-0.24831880782570437,4.92649,9.26911,0.493216,0.24
-57,-30,-0.8779827596490696,293.30371,70.65,0.3178299829610308,2.39845,11.27749,0.593136,4.02
-57,-29,-0.9091926966774452,293.98105,71.66,0.508252938016613,1.16666,6.90989,0.641487,4.31
-57,-28,-0.8859966236458752,294.68857,72.84,0.16565370902873322,1.73754,7.32283,0.575051,2.42
-57,-27,-0.862781942066624,294.88956,73.06,0.46018958758523953,2.9193,10.62721,0.615264,5.17
-57,-26,-0.8771601657968697,295.30145,70.71,1.3218029888369236,6.09304,16.62115,0.680541,16.7
-57,-25,-0.8652042281183195,295.99142,69.71,2.226183147112936,4.46728,14.53768,0.661661,34.62
-57,-24,-0.8909089023286554,296.19455,69.22,2.7078550413115905,4.72164,12.17143,0.656175,43.86
-57,-23,-0.8860634031901548,296.76913,66.61,2.4664459259617395,6.72054,10.35758,0.705029,36.16
-57,-22,-0.8908798345296582,296.62125,67.81,2.712758291699994,7.57546,9.48198,0.723181,39.49
-57,-21,-0.8620231145305234,297.31003,69.06,2.9008487263425216,8.91023,8.48271,0.760671,40.46
-57,-20,-0.8886235446261594,298.86331,64.73,1.773079876904309,1.80482,5.55675,0.725831,22.0
-57,-19,-0.8706604615825535,299.20764,64.47,1.5042403031817528,1.27075,3.6664,0.714964,17.77
-57,-18,-0.8822821684590433,299.17737,68.01,2.2659008082432335,1.40598,3.59169,0.754678,29.16
-57,-17,-0.8925721152604726,299.41049,67.38,2.1467273423079187,1.73401,4.90484,0.770365,25.92
-57,-16,-0.889590292125783,298.96112,67.6,2.0874007058336725,8.29505,9.56436,0.729457,27.55
-57,-15,-0.8899547232625599,298.53247,68.85,2.5840656787703997,6.8858,8.79396,0.729473,36.7
-57,-14,-0.8639415585915754,298.03595,71.53,2.8043933679088946,4.40694,6.40082,0.694163,43.11
-57,-13,-0.8448879649227984,298.19055,72.52,2.808035963270387,3.8121,6.25024,0.643193,46.57
-57,-12,-0.7169898141899888,298.16309,72.89,3.2072957309294416,4.60742,3.03095,0.713895,49.22
-57,-11,-0.647885343250881,298.52905,72.6,3.3455319448568517,6.5014,2.46408,0.764326,48.41
-57,-10,-0.6409224727772387,298.52744,76.28,3.477922451834541,7.72225,3.38187,0.789253,49.19
-57,-9,-0.6379722061603592,297.89941,77.01,3.6406641019087926,6.64163,0.15613,0.82859,49.57
-57,-8,-0.6337975726490389,298.29858,78.33,3.5459496142482108,10.9082,0.46579,0.797867,49.87
-57,-7,-0.6413038143312253,298.4722,79.74,3.473858500601319,16.37179,1.44347,0.787377,49.24
-57,-6,-0.6349715119893947,299.08597,81.64,3.445367506110933,15.60645,1.42722,0.786852,48.75
-57,-5,-0.6472237321828451,299.27472,83.17,3.20937597063365,11.9311,2.26646,0.765097,45.85
-57,-4,-0.643921321832644,299.0929,85.55,3.459189341077601,7.34338,0.8907,0.790828,48.74
-57,-3,-0.6311925183523542,299.87555,83.41,2.4625174101385263,4.55521,3.77181,0.701538,36.32
-57,-2,-0.6606866997869927,299.53824,83.6,3.3838158621221512,8.48481,1.40435,0.757196,49.59
-57,-1,-0.639787286973913,298.8808,81.92,3.5488421946082607,12.64348,0.64857,0.799569,49.81
-57,0,-0.6412082990239074,298.73392,79.44,3.5798079348969276,11.68594,0.65754,0.805436,49.99
-57,1,-0.6500009725605511,298.51477,78.26,3.5722489335816805,11.19365,0.32294,0.809503,49.58
-57,2,-0.6538867995255478,298.52353,78.58,3.6432393895574715,12.27932,0.22601,0.823444,49.96
-57,3,-0.6356480121039212,298.40213,79.91,3.631281642962132,16.44402,0.08223,0.821336,49.88
-57,4,-0.6578756798250481,298.85315,81.69,3.5420684643895806,11.11469,0.80091,0.802952,49.46
-57,5,-0.6542463486473816,299.29681,83.02,2.6257653815060364,2.588,2.01039,0.748226,36.22
-57,6,-0.779404875,299.37268,,-2.1274242581756586,0.00062,,-0.0233,0.0
-57,46,-0.779404875,279.07047,,-1.7721394720816837,0.18431,,0.07504,0.0
-57,47,-0.811798827224608,278.01239,79.47,-0.5516722152470814,5.07687,0.82846,0.081607,22.05
-57,48,-0.8089600484903162,276.94739,78.05,0.8405754426164328,4.55563,2.21279,0.122802,44.96
-57,49,-0.7871605866880514,276.46259,77.11,0.8208774905140017,8.54839,3.60422,0.152052,42.65
-57,50,-0.7961694518926303,275.07925,79.02,0.11785194001256338,7.85742,1.777,0.093565,33.59
-57,51,-0.8251009341135007,274.36734,78.03,-0.2904487577113225,4.42806,2.54194,0.067832,27.78
-57,52,-0.8251028752284798,273.56934,75.26,0.8622244809709105,9.63561,1.02992,0.117978,45.68
-57,53,-0.835466455146016,272.93213,75.66,-0.20526302085984094,6.31293,0.42573,0.080294,28.52
-57,54,-0.779404875,271.90656,,-2.5620465864968422,0.00479,,-0.1436,0.0
-56,-35,-0.8950290477543427,289.35028,74.04,0.1800786668268961,5.27513,13.6454,0.607136,0.55
-56,-34,-0.9118512819553284,289.53455,73.88,0.2871724028261119,5.27088,8.90238,0.64429,0.05
-56,-33,-0.9016898688107757,290.63956,73.45,0.5255544812907654,3.69734,8.55943,0.70877,0.15
-56,-32,-0.9091709527649292,291.09741,73.51,0.4666056657671346,5.62284,8.9488,0.684191,0.7
-56,-31,-0.8892087438487204,291.82968,72.82,0.13357251446167506,7.40247,9.58712,0.601925,0.04
-56,-30,-0.8970418270500771,293.02283,71.68,0.3260803939965651,6.2398,11.0397,0.638835,1.13
-56,-29,-0.9047673852019985,293.8175,72.6,0.7205633596014588,5.08065,10.60986,0.672461,6.16
-56,-28,-0.8708103345748505,293.94949,74.86,2.2336976315045414,9.56699,15.14209,0.746816,29.09
-56,-27,-0.8712070674553358,294.16788,74.98,2.0606887087501504,8.46232,14.18775,0.658067,31.81
-56,-26,-0.8685840918267395,294.82898,73.04,2.4102066543795306,5.63086,16.45215,0.600829,42.06
-56,-25,-0.8665402766143816,295.36322,72.23,2.9319803853578748,6.79413,13.79142,0.666984,47.27
-56,-24,-0.8908940640964418,295.55045,69.77,2.62702037482153,6.83471,13.2958,0.665949,41.72
-56,-23,-0.8736192998925422,295.5224,68.67,2.435960510140889,6.41347,12.57952,0.632895,40.4
-56,-22,-0.8873025391355703,296.34534,66.61,2.2444632387847845,6.28197,10.27618,0.692109,32.93
-56,-21,-0.8693002290959329,297.85712,65.83,2.7475059653754323,7.33793,9.90303,0.728893,39.75
-56,-20,-0.8868375642161421,298.6756,64.29,1.9573872530139327,4.55521,5.90269,0.728473,25.22
-56,-19,-0.8866372331803336,299.20178,63.97,1.6418752648234585,1.26006,6.16732,0.691768,21.85
-56,-18,-0.8858508342710287,299.45178,64.39,1.6609213652116845,1.355,4.76136,0.725733,19.94
-56,-17,-0.892022324953916,299.0253,66.44,2.212960803387282,4.62894,6.0795,0.732964,29.63
-56,-16,-0.8902233335390521,297.79779,68.11,2.2230774459235603,10.08069,9.24155,0.715033,31.01
-56,-15,-0.867473550280578,298.31445,67.73,2.355371569038786,7.86275,6.04646,0.710489,33.75
-56,-14,-0.8582901575544785,297.9386,69.67,2.4204270511220787,3.71188,8.67652,0.653533,38.74
-56,-13,-0.8236905367701052,298.19534,70.71,2.722460985468522,3.36128,9.63463,0.659016,43.94
-56,-12,-0.7238775332130776,298.28186,72.18,3.0968982245017713,4.54903,6.81627,0.693403,48.55
-56,-11,-0.6612638796329552,298.59598,72.17,2.4712240354040618,5.63221,6.46991,0.723928,34.99
-56,-10,-0.6406523500149013,298.03802,75.08,3.4273188344158676,7.29935,2.46561,0.775697,49.16
-56,-9,-0.6427515474894361,297.84381,76.22,3.560929185776775,7.89937,1.7294,0.801863,49.88
-56,-8,-0.6345850116136296,298.38278,77.91,3.448748071466902,11.40141,3.56116,0.785985,48.87
-56,-7,-0.6418024481486589,298.46173,78.8,3.3168069339934463,11.53889,3.02231,0.763586,47.93
-56,-6,-0.6382530899339673,298.59305,80.1,3.5294437800678673,11.71598,1.27555,0.811025,48.69
-56,-5,-0.6414528205098924,298.71622,82.81,3.26670564335233,13.58213,2.9314,0.791331,45.16
-56,-4,-0.648696952953367,299.36664,83.39,3.21188737103623,9.23626,1.30161,0.77766,45.06
-56,-3,-0.6472013065478464,300.13986,80.34,2.556759798965564,4.08113,2.79438,0.68541,39.13
-56,-2,-0.6398004158271512,299.66791,80.34,2.9581288004050235,8.19857,2.78836,0.750837,42.17
-56,-1,-0.6368137302040983,298.44608,77.72,3.560787559529933,15.43893,0.11636,0.805279,49.65
-56,0,-0.6421533842589843,298.41684,76.23,3.5134511302866356,14.49467,0.20692,0.788421,49.9
-56,1,-0.6503101121993764,298.4841,75.71,2.828578914168715,8.38496,0.71111,0.755089,39.5
-56,2,-0.6489634415520512,298.07376,78.07,3.5182838497149955,16.89171,0.47914,0.798622,49.31
-56,3,-0.6387643078028726,298.88586,79.38,3.4713257682094776,10.4476,0.7453,0.775409,49.99
-56,4,-0.653576507060323,299.28128,80.25,3.2643403357489076,7.56115,1.44019,0.740651,48.49
-56,5,-0.6583239636845484,299.38556,81.94,2.783280170152204,3.37547,7.10074,0.746757,39.22
-56,6,-0.6934330807644806,299.36365,,-0.9255589852372725,0.0,4.27599,,0.0
-56,46,-0.7952254153515133,278.95483,80.99,-1.3677439609338995,0.63089,5.2794,0.079712,7.14
-56,47,-0.793437417505656,278.24066,79.7,0.22551308792249453,7.65868,3.76429,0.18,29.82
-56,48,-0.7950422079845657,277.37177,77.04,1.2909112906220521,4.23729,2.70102,0.177446,49.62
-56,49,-0.7834661615052757,276.82074,76.67,0.3193695748670828,5.08222,5.20868,0.301823,23.44
-56,50,-0.7919601328917896,275.27567,77.96,-1.2398193367675723,0.67559,5.64258,0.159287,4.2
-56,51,-0.8166683439133597,274.14026,79.96,-1.1242831095393366,1.43954,4.69322,0.12051,8.91
-56,52,-0.8262439387495313,273.34473,77.19,-0.9675866697541078,2.46822,2.78392,0.087267,14.01
-56,53,-0.834355435492699,272.6644,79.15,-1.689081812935607,0.86968,0.18254,0.028475,4.63
-55,-35,-0.8950283088060326,289.25552,76.54,0.3368398640214001,6.02949,11.01252,0.653681,0.34
-55,-34,-0.9024752356167967,289.89331,74.99,0.4717185876364135,4.70459,8.86971,0.690113,0.4
-55,-33,-0.8885724874721205,290.31573,74.57,0.5483589503849062,5.68388,8.8602,0.715683,0.11
-55,-32,-0.8909322615047004,291.08774,73.84,0.33133552287098433,4.25094,10.97458,0.656514,0.05
-55,-31,-0.8877167404738585,292.0246,72.97,0.3222437235219864,5.3917,11.36681,0.64904,0.38
-55,-30,-0.8881853954111587,292.40775,73.76,1.051672802778527,9.18569,11.80446,0.686743,11.31
-55,-29,-0.8942219468539356,293.05106,72.96,0.6850623123074332,7.96749,14.10581,0.716716,2.56
-55,-28,-0.8569782837289112,293.5014,75.35,2.409972835510958,16.14006,13.65179,0.769318,30.84
-55,-27,-0.8510902525552494,293.75613,75.85,3.329987066227982,16.35918,9.39853,0.799683,45.77
-55,-26,-0.8562007617869704,294.90067,73.87,2.2461962491870295,8.01077,14.2528,0.674862,34.11
-55,-25,-0.8637413857997527,295.27798,73.1,2.0442149554589397,7.25703,14.05381,0.577643,36.86
-55,-24,-0.883641656411229,295.53412,71.69,2.4300269691794876,6.0598,14.65325,0.662049,38.35
-55,-23,-0.890833705508043,296.25418,67.74,2.454937168344741,4.77066,14.44007,0.649715,39.63
-55,-22,-0.8949985769846911,296.97842,65.04,1.970222153204356,3.71398,10.8515,0.679146,28.74
-55,-21,-0.9020055213365215,296.82852,65.05,2.1535556469215886,6.10668,13.31004,0.703151,30.52
-55,-20,-0.8905504987652568,297.31622,65.08,2.7245081646193197,9.11052,10.36315,0.750169,37.91
-55,-19,-0.9011873303042981,298.42349,63.78,2.5013718261274773,8.03112,11.67005,0.706584,36.7
-55,-18,-0.8941275394773951,297.80392,65.88,2.3271099429064916,6.98711,9.69086,0.73827,31.38
-55,-17,-0.9016443620222253,298.53253,65.85,2.6855300230147154,10.64382,10.52666,0.754553,36.9
-55,-16,-0.8914467042200234,297.37643,67.17,2.392606552038492,8.13391,9.66978,0.694656,35.49
-55,-15,-0.8870039828410375,297.67053,67.71,1.907779521466516,6.87231,9.45268,0.711437,25.44
-55,-14,-0.8907162458721982,297.87451,70.43,3.1335831686553677,5.15126,3.49041,0.716777,47.67
-55,-13,-0.8468561898767788,298.22174,72.41,3.3799023967200594,3.49763,3.03232,0.751606,49.89
-55,-12,-0.7882349337652635,298.21176,72.86,3.286225968492554,3.88358,4.38876,0.73424,49.32
-55,-11,-0.6913546959229651,298.14191,73.23,3.0445882837656937,7.23802,5.79577,0.742019,44.35
-55,-10,-0.6635317665843222,297.81274,74.1,3.424869269250985,9.35639,3.64829,0.784333,48.54
-55,-9,-0.6523326466490639,297.9675,76.71,3.5787114891848955,8.408,1.30762,0.806785,49.88
-55,-8,-0.6467180968464433,298.31473,77.57,3.5980103603089617,9.10617,0.70862,0.812277,49.87
-55,-7,-0.6444176904818606,298.65457,77.43,3.554674794033869,8.72706,0.44803,0.802235,49.74
-55,-6,-0.6452870374096357,298.62173,78.87,3.4833240724140966,9.66439,0.27326,0.807273,48.09
-55,-5,-0.6533008188964562,298.55066,80.51,3.4025188896375163,11.83346,2.17878,0.802333,46.93
-55,-4,-0.6590990885153887,298.99496,81.34,3.3760216457674073,11.95228,4.21625,0.795149,46.92
-55,-3,-0.6518500056006892,300.08545,79.47,2.0176830167027924,4.55904,6.167,0.640605,32.18
-55,-2,-0.6729963172802025,299.34177,78.35,3.272685805658074,12.15507,3.11041,0.791484,45.26
-55,-1,-0.6373306070255882,298.22867,77.39,3.533977416370134,20.03047,0.13214,0.795755,49.79
-55,0,-0.6396285105879016,298.23685,76.36,3.576893550511003,18.15394,0.15416,0.80508,49.96
-55,1,-0.6397345836705114,298.51483,75.75,3.5819358862799797,14.81703,0.55614,0.806025,49.99
-55,2,-0.6445592603666002,298.55792,77.56,3.605975595113306,18.7095,0.28176,0.812679,49.99
-55,3,-0.65049371755509,299.10797,78.06,3.5028973911981076,12.88137,1.24578,0.784298,49.98
-55,4,-0.6568221376613358,299.0965,80.32,3.142779721424123,12.35226,2.31437,0.741556,46.19
-55,5,-0.6567273037833921,299.14212,82.91,2.8512625626078183,5.06318,4.86869,0.757612,39.75
-55,46,-0.7831492355681139,278.83231,82.22,-0.3588586119898206,0.22494,4.75717,0.457662,0.57
-55,47,-0.7942033033846813,278.12173,79.64,0.3593658795745589,5.11269,2.72554,0.202177,30.81
-55,48,-0.7883822719659874,277.65186,77.42,1.8390899469161308,5.30967,2.72701,0.327525,49.73
-55,49,-0.7836191296010837,276.97513,77.53,-0.14110991249316096,2.22293,5.10686,0.304612,14.77
-54,-35,-0.8897203506736497,289.89783,77.83,0.05111472981046472,0.45836,9.64465,0.570238,0.63
-54,-34,-0.8785958691306125,290.51971,75.82,0.33584524955754946,0.82112,9.1088,0.613746,2.98
-54,-33,-0.8754472829003336,290.85379,75.44,0.5566145002417777,4.49269,9.84427,0.685369,2.28
-54,-32,-0.8613944137246008,290.53772,76.32,0.7923255243240519,10.25236,9.2986,0.73604,3.25
-54,-31,-0.884940918127369,291.62289,75.08,0.6112889675905738,9.73771,10.29408,0.712821,1.46
-54,-30,-0.8761119966627808,291.91809,76.46,1.3831211968212758,12.83284,15.19518,0.75505,12.87
-54,-29,-0.9030953224168331,292.1741,74.44,0.982972600974122,8.95207,14.53544,0.812996,1.64
-54,-28,-0.8317433273870594,292.91312,74.77,1.7728047206048787,18.64151,15.35018,0.800267,17.04
-54,-27,-0.8336689237303141,292.51941,75.9,2.6069686916776713,23.56285,12.89699,0.802663,32.25
-54,-26,-0.8451712641972673,293.64975,74.77,1.9412533579014604,17.33595,12.47709,0.735124,24.48
-54,-25,-0.84971178572313,294.50473,71.67,1.8036586840133668,10.86221,16.13839,0.598791,31.02
-54,-24,-0.8908837597565553,295.98734,69.34,2.4617930126057574,7.36242,17.53885,0.682409,37.58
-54,-23,-0.9045437658832142,296.80856,67.33,2.888246046668798,4.42272,13.75729,0.696942,44.47
-54,-22,-0.9064618439396434,297.22787,64.48,2.732755036744223,5.23496,11.52057,0.696868,41.61
-54,-21,-0.9116376756484205,297.20624,64.56,2.1924251313220395,5.95461,11.02149,0.718717,30.2
-54,-20,-0.905951013385743,297.02234,64.45,2.301536855281117,6.46507,11.11974,0.704902,33.13
-54,-19,-0.904405719629695,297.336,64.11,2.549498773230946,8.66715,10.3377,0.722459,36.53
-54,-18,-0.898781192333425,296.62198,66.47,2.31506735877081,9.5474,8.82259,0.720515,32.34
-54,-17,-0.9019824184074339,297.30438,65.71,2.0610442168781034,12.61602,7.36822,0.711045,28.29
-54,-16,-0.9155774285916504,297.98456,64.78,2.7744362217199097,7.53226,7.83476,0.699091,42.23
-54,-15,-0.889409991075341,298.08847,66.14,1.8420726792548445,7.05977,9.0872,0.723896,23.4
-54,-14,-0.8942551711532473,298.37772,68.76,2.957011748943885,5.06294,4.42975,0.749326,42.25
-54,-13,-0.8639165931233137,298.41147,72.15,3.519652981652575,2.20647,0.8994,0.800353,49.22
-54,-12,-0.8184618577259528,298.37283,73.12,3.6864098008856216,2.80582,1.09581,0.835243,49.97
-54,-11,-0.7545223722888617,298.20554,73.95,3.4939601985182955,4.43483,2.83947,0.797598,48.93
-54,-10,-0.6842820511461905,298.11969,75.6,3.5587561374911996,5.39503,0.93921,0.815533,48.93
-54,-9,-0.6573019200023885,298.12369,76.99,3.6686805278814614,6.22822,0.43562,0.829885,50.0
-54,-8,-0.6455714846565705,298.23282,77.49,3.6635820209244554,11.65077,0.18215,0.828624,49.99
-54,-7,-0.6425604859614055,298.37369,77.94,3.514315066466798,11.13183,1.35898,0.787909,49.95
-54,-6,-0.6489605408272261,298.62469,78.24,3.5809271103279783,9.65999,0.46646,0.818515,49.14
-54,-5,-0.6526171567381511,298.81531,79.88,3.508055409580202,7.17629,0.93051,0.805856,48.64
-54,-4,-0.6563516190729244,298.90152,80.67,3.339818495383189,10.17474,4.89709,0.800902,45.87
-54,-3,-0.650355302257783,299.44296,80.79,3.178416057866885,4.87421,1.43211,0.774104,44.68
-54,-2,-0.6391823449684815,299.75354,78.89,3.1796367379913577,9.73576,1.6604,0.728022,47.77
-54,-1,-0.6496739044347735,298.9585,77.94,3.5199873764037592,16.20562,0.26708,0.796089,49.51
-54,0,-0.6394843107685678,298.80881,76.32,3.5072443043510098,22.15941,0.34861,0.786703,49.9
-54,1,-0.6332700538808053,298.64319,76.1,3.552051795485762,11.4917,0.445,0.798204,49.96
-54,2,-0.6379124643954005,298.7547,77.56,3.560542741065325,10.26951,0.35754,0.800404,49.97
-54,3,-0.6568063752871061,298.71234,79.38,3.5078164190272036,13.87606,1.52336,0.78596,49.96
-54,4,-0.6618084503758599,298.66483,82.4,3.1226943261761706,11.73809,1.07401,0.762887,44.4
-54,5,-0.6638787863376759,299.06427,84.66,1.8259445573034325,5.23888,3.79211,0.737459,22.2
-54,46,-0.7789621764482674,278.69687,81.91,-0.20247200267172297,1.46606,3.46795,0.372355,9.13
-54,47,-0.7954861487797776,278.08728,80.64,0.6627325986495385,6.02243,7.17505,0.297113,30.08
-54,48,-0.7899274915070956,277.78317,78.73,1.2566083517497968,4.3684,7.39947,0.573712,22.61
-54,49,-0.7903254811296475,276.7294,79.16,-0.25286858215563596,0.70375,3.59485,0.38124,7.61
-53,-34,-0.8709169538345551,290.72116,76.59,-0.6119715761044978,0.07443,8.49135,0.361463,2.31
-53,-33,-0.8663653732941463,291.37717,76.19,0.14816965495399326,0.60516,8.62875,0.493446,7.53
-53,-32,-0.8663938489452727,291.1051,77.71,0.906548045792788,8.48262,12.69939,0.746474,4.66
-53,-31,-0.886584709566834,291.49136,76.53,1.34029340431975,11.01497,10.47747,0.745449,12.72
-53,-30,-0.8571295875804413,291.58865,78.46,2.1651996217258125,21.42311,13.00861,0.784792,25.3
